dataset,algorithm,k,coreset_size,coreset_size_factor,running_time,real_cost,coreset_cost,distortion,real_cost_synthetic,coreset_cost_synthetic,distortion_synthetic,real_cost_synthetic2,coreset_cost_synthetic2,distortion_synthetic2
Census,Ray Maker,20,1000,50,325.0,189395310.27526307,81721338.90241612,2.3175747340779744,3853067742.0763507,3113816750.431179,1.2374099219367374,448898562.1646008,293032140.6262993,1.531908961266731
Census,Ray Maker,20,1000,50,397.0,191117179.5634308,79680630.76986486,2.398539992930266,4230578102.238758,3428040057.61541,1.2341098794456924,390755184.99262506,241756214.82056233,1.6163190893878512
Census,Ray Maker,20,1000,50,387.0,189987416.01816908,79576347.70200434,2.387485999352842,3719454479.135954,2989826451.138487,1.2440369164971545,488712178.9246341,329176317.7589129,1.4846516974607038
Census,Ray Maker,20,1000,50,323.0,190269531.80141696,80075633.13430029,2.3761227274007686,3829644889.189731,3108008376.158309,1.2321861545056096,407379750.60187304,255282916.7613592,1.59579714839554
Census,Ray Maker,20,1000,50,305.0,192765741.0377318,82885940.21076669,2.3256747832932465,3855556201.3672147,3178786237.9773617,1.2129020049553494,486435836.445976,322899726.75798637,1.5064609726677165
Census,Ray Maker,20,1000,50,341.0,189537914.94343597,87195458.43682767,2.1737131536587366,3811264098.656519,3138953107.763759,1.2141831903222424,398627523.4977718,265739813.56606394,1.5000669946608187
Census,Ray Maker,20,1000,50,390.0,188939122.20242754,84479861.49282733,2.2364989580205363,3714341316.942798,3110010496.3843174,1.194317935988021,343427305.80968946,211853598.149298,1.6210595845894884
Census,Sensitivity Sampling,10,1000,100,287.0,278938785.6649934,292539271.49875724,1.0487579588522984,5070384863.650291,5475248984.950037,1.0798487949508973,2713166870.586947,2966644122.913082,1.0934248663707513
Census,Sensitivity Sampling,10,1000,100,312.0,275256264.88105,268193901.2272907,1.0263330509062323,4592325347.07644,5035872442.932553,1.0965844234312545,987995716.3447093,1072594503.2822428,1.0856266738185099
Census,Sensitivity Sampling,10,1000,100,309.0,257870048.5788777,250371014.61453867,1.0299516858047015,6214590192.273017,6397259074.390107,1.0293935523446442,867005059.8339304,895949154.4592365,1.0333839973561978
Census,Sensitivity Sampling,10,1000,100,300.0,266784403.92567614,272224296.505647,1.0203905944272753,4103837255.374206,4529204689.66901,1.103651145945849,2964282896.4277043,3306463082.603215,1.1154343894059089
Census,Sensitivity Sampling,10,1000,100,274.0,257789105.4243273,246908945.2606489,1.0440654758465424,4702825171.106541,5156986303.2142315,1.096571978668905,3209740311.58381,3562555007.917672,1.1099200128622773
Census,Sensitivity Sampling,10,1000,100,315.0,267267024.26829398,254761392.83898088,1.049087623874066,5790939498.395352,5969784317.184008,1.030883558503454,3112206842.950348,3209064668.5497346,1.0311219113918426
Census,Sensitivity Sampling,10,1000,100,293.0,261946189.59038267,268713730.6594859,1.0258356156265755,4303518739.070605,4866504963.334506,1.1308199774181729,1935712072.998342,2272545533.205121,1.1740101045529139
Census,Sensitivity Sampling,10,1000,100,257.0,257065879.71825093,253843832.7934253,1.0126930281873252,5113384319.583304,5422127282.711841,1.0603793776943595,1931073351.9810095,2070521030.6722379,1.0722125229205688
Census,Sensitivity Sampling,10,1000,100,253.0,268217309.14182845,259750725.44822565,1.032595033869464,3849092780.869245,4210142683.614856,1.093801298981438,2998061617.097501,3338169928.7631893,1.1134427357083327
Census,Sensitivity Sampling,10,1000,100,313.0,253683062.9674737,263848633.87296867,1.04007193380032,3638960672.6566486,3854454401.7800455,1.0592184825581186,1116222899.8524213,1180399724.0445924,1.0574946314044051
Census,StreamKM++,20,1000,50,3458.0,188343318.96626955,170464636.778087,1.1048820595643967,3712826054.7959647,3715768875.7171745,1.0007926094241362,352125534.2558437,337551098.24218374,1.0431769770252775
Census,StreamKM++,20,1000,50,3853.0,188169170.93417484,171206907.5101442,1.0990746440708041,3755464834.7196198,3735382445.989996,1.0053762604017114,385728881.5890946,372856965.24947,1.034522397431981
Census,StreamKM++,20,1000,50,4031.0,191378236.5442812,171151546.05587995,1.1181800045311736,3722156102.9322777,3695893212.7034216,1.0071059656536032,406385303.2599918,390819911.42546713,1.0398275302242197
Census,StreamKM++,20,1000,50,3405.0,199765493.70172653,182398439.1196223,1.0952149298312492,3740833562.9654016,3734361298.0169096,1.0017331651739025,314401678.0068048,299704998.6965567,1.0490371511124783
Census,StreamKM++,20,1000,50,3465.0,197183054.898199,178728074.49489343,1.103257311172078,3747558551.702848,3739697040.4460754,1.002102178644887,370795893.879945,357343900.67326075,1.0376443901276606
Census,StreamKM++,20,1000,50,3736.0,193785410.42937145,175212447.33653414,1.1060025322125877,4271669285.3044877,4274295068.529506,1.0006146972177954,2085319378.0496342,2076455953.5801308,1.004268534786024
Census,StreamKM++,20,1000,50,3444.0,195241918.98101914,176413336.33859417,1.1067299277549336,3714999714.3838406,3702037227.517157,1.0035014469250427,325472643.60272,309389770.93176997,1.0519825610992706
Census,StreamKM++,20,1000,50,3397.0,190582907.35990953,172475554.05220285,1.10498504212502,3796132047.3309317,3771137585.638712,1.006627830760512,431721309.21409506,416982606.73687136,1.0353460845586882
Census,StreamKM++,20,1000,50,3743.0,197134321.8909118,176668087.84436515,1.1158456759014468,3726613250.310917,3717294470.7528143,1.002506871497919,333364528.62998295,318296824.41541046,1.0473385313920305
Census,StreamKM++,20,1000,50,3310.0,199261357.79109305,182662861.60829306,1.090869572701616,3717447794.4123693,3707954338.8975267,1.002560294611844,417345775.97498995,405733897.9967468,1.0286194425350585
Census,Ray Maker,50,5000,100,728.0,127519429.17888188,60896458.657029614,2.094036861766864,3716137113.9189386,3369171790.888514,1.1029823780338976,262470774.53740627,187492589.51049876,1.3998994585474487
Census,Ray Maker,50,5000,100,682.0,127580759.25608243,60547374.89802346,2.107122884699123,3733360145.7293887,3420599077.3803635,1.0914345882910519,241491959.3993381,166830759.64532328,1.4475265827041852
Census,Ray Maker,50,5000,100,695.0,134245874.78413534,69531388.37520152,1.9307233455446768,3689579112.469072,3387746451.9464607,1.0890954104163229,244451035.06880808,171848593.76490417,1.4224791120678415
Census,Ray Maker,50,5000,100,694.0,131233668.66585867,66042700.91683595,1.9871032959586894,3637946763.2965045,3319603886.5599165,1.0958978503505985,251747404.9120259,178043300.81513697,1.413967297614956
Census,Ray Maker,50,5000,100,697.0,128733646.55858155,64319782.821689725,2.00146270573492,3693030501.974368,3379462325.6348915,1.0927864098264706,259025113.6260521,185941064.03445813,1.3930495394930633
Census,Ray Maker,50,5000,100,643.0,126247637.7406856,61783164.11186865,2.0433987082968645,3714102872.7085004,3392765611.0338273,1.0947124848912733,240235444.84359542,168014710.295344,1.4298476866775445
Census,Ray Maker,50,5000,100,705.0,128530064.23685549,65568534.06440008,1.9602400155936974,3732387366.2790875,3459914145.302122,1.0787514399300717,229370040.3841374,161049274.81014097,1.4242227458306718
Census,Ray Maker,50,5000,100,707.0,129026726.68179291,64041055.66703283,2.014750152662045,3705554238.9106064,3412081802.2156177,1.086009789244919,271980650.1936483,197215979.85238767,1.3791004684165071
Census,Ray Maker,50,5000,100,675.0,128931761.42835298,63857458.214701824,2.019055644132562,3740709133.7743335,3442742435.2487,1.0865492275794104,227731846.26062256,156331255.86673534,1.456726263714997
Census,Ray Maker,50,5000,100,719.0,128148140.84378271,62723756.45624949,2.0430559023225507,3666765068.6409492,3323739925.713107,1.1032045679248643,279390530.4308479,204565491.84573045,1.3657754683353214
Census,StreamKM++,40,8000,200,33247.0,144488224.87827566,134344976.28621632,1.0755015101603025,3732233642.91177,3725535856.6227703,1.001797804811647,303867404.4374378,296047634.0188937,1.0264138926306872
Census,StreamKM++,40,8000,200,32958.0,143367419.93009558,133996896.17284498,1.069930901572253,3674830900.9127274,3664717983.208823,1.002759535044781,312882610.57555693,304900504.1969489,1.0261793807118536
Census,StreamKM++,40,8000,200,31963.0,141435534.9139035,131519053.7627802,1.0753995779882173,3744827503.060343,3738488293.4595156,1.0016956612146994,274662963.959025,266803046.9212677,1.0294596224760386
Census,StreamKM++,40,8000,200,29111.0,138876943.33346877,128893110.69608483,1.077458233286996,3805527159.719994,3795183246.78349,1.00272553715167,264692089.6294725,255992674.30666667,1.0339830635637033
Census,StreamKM++,40,8000,200,32208.0,140501392.3460118,130358160.82608798,1.0778104834837,3687197776.7084813,3680720340.5258064,1.0017598283986306,332698832.1183053,324763997.7948016,1.0244326168460252
Census,StreamKM++,40,8000,200,31552.0,139502839.37415737,129370910.83899866,1.0783168988256397,3723410377.3964987,3716848575.3855267,1.0017654208606794,292929582.01150763,284808108.2626954,1.0285155987951065
Census,StreamKM++,40,8000,200,30487.0,139889713.71879828,129939992.33358614,1.0765716636312312,3682004507.366493,3673665246.7272644,1.0022700110323493,293238152.3058485,285322269.2476674,1.0277436565994431
Census,StreamKM++,40,8000,200,31434.0,143692428.710443,133573901.35329704,1.075752278361496,3704292828.0969214,3690714214.906154,1.0036791288623557,299321795.9160009,290940877.0236583,1.028806261182959
Census,StreamKM++,40,8000,200,27180.0,142510145.47898695,132567855.89556323,1.0749977399593476,3846214767.2096763,3840797948.325029,1.001410336851229,343219093.8574057,334743078.8227352,1.025320956790145
Census,StreamKM++,40,8000,200,31193.0,140527947.56277242,130792409.17461693,1.0744350413727595,3734188189.7977967,3726461544.3325233,1.002073453696852,290699103.9291871,282238506.8315928,1.0299767639524915
Census,BICO,10,2000,200,60.0,239113353.81848887,142559452.20548838,1.677288668827273,3767618762.078321,3650888690.758241,1.031973056756172,569818328.1659124,467110353.17756176,1.2198794659327716
Census,BICO,10,2000,200,57.0,256527731.2373094,153547555.68181235,1.670672842027501,3795618298.8848023,3680170202.832468,1.0313703143304294,381501762.5728488,277215529.8982718,1.3761918847506354
Census,BICO,10,2000,200,64.0,248237206.43150628,151175611.2807654,1.6420453294577837,4104689826.3695107,3995183382.536172,1.0274096163675528,414709877.39711344,314710408.41570675,1.3177507521432705
Census,BICO,10,2000,200,60.0,246097657.36641893,150971389.8075664,1.6300946668113998,3780585010.5845003,3671875306.6276207,1.0296060445627502,440162818.02823526,338491574.0011603,1.300365657039151
Census,BICO,10,2000,200,63.0,246736376.79642546,155261133.18338317,1.5891702690653327,3834967692.2251143,3727949964.411511,1.028706857343912,761651373.2678388,661281042.9347932,1.1517816538148407
Census,BICO,10,2000,200,58.0,256148279.28012252,145995861.96769187,1.75448999600281,3957946463.877875,3829852038.232607,1.0334463118591863,389756406.4038161,273830780.86663187,1.4233476790676989
Census,BICO,10,2000,200,69.0,247970710.2779419,156374465.77420384,1.5857493680330013,3931976714.9738054,3828655143.342301,1.0269863875860357,436168805.3189441,341198472.2384039,1.2783433714034393
Census,BICO,10,2000,200,61.0,253378623.724724,158927903.90272456,1.5942991602016605,3796239142.409005,3689665332.9903126,1.0288844108612742,666206108.7541685,563373519.86182,1.1825300360541804
Census,BICO,10,2000,200,59.0,243272130.05008888,150338382.1164588,1.6181638156890599,3845323133.0115004,3736165653.346011,1.0292164453596244,826982948.4156098,721672077.4659635,1.1459262097536442
Census,BICO,10,2000,200,63.0,254426451.4252702,148965384.85930416,1.707956863036152,3837727297.7273884,3719810109.6062884,1.0316997869908957,842015976.4405439,732880771.2834754,1.148912632768278
Census,Ray Maker,20,10000,500,595.0,191624814.89465883,118013963.58925755,1.6237469623645608,3743223153.161203,3641946911.1321077,1.0278082697250557,520810451.35426205,446385482.4419115,1.1667280228407417
Census,Ray Maker,20,10000,500,654.0,189641756.33119842,113410199.83492178,1.672175488688303,3805918597.7730865,3705497215.0771656,1.027100649890471,352041831.5101437,272952270.816081,1.289756009201163
Census,Ray Maker,20,10000,500,619.0,189954117.07583806,114328303.15509255,1.661479369794853,3736804205.5359735,3635862286.6456594,1.0277628553922598,448225860.02928483,370733428.03524125,1.2090246687619366
Census,Ray Maker,20,10000,500,587.0,190410982.27516535,115212429.21692269,1.6526947966408934,3742016650.7364144,3645336167.5840416,1.0265216920217397,792581442.7766303,711814406.2230603,1.1134664258653122
Census,Ray Maker,20,10000,500,500.0,190146132.36151895,113013544.06530514,1.6825074723047582,3724027829.431712,3621800029.1483984,1.0282256887350434,379557308.12765753,296588549.95260465,1.2797436320057245
Census,Ray Maker,20,10000,500,666.0,192070322.3071013,117178828.97203779,1.6391213668207485,3746411866.1269903,3642666692.181337,1.028480556337568,341735759.2789407,266425034.49036628,1.2826713523097903
Census,Ray Maker,20,10000,500,673.0,184480014.1705511,111331861.47865385,1.6570280216317255,3730545613.0912695,3635121390.9040565,1.0262506287756956,312808381.3589677,234562795.04873633,1.3335805505471312
Census,Ray Maker,20,10000,500,610.0,188818969.98814237,112816317.79660541,1.673684921436284,3759870204.818033,3657428923.2302513,1.028009097029097,429836670.15761036,349131450.62992865,1.2311599810961384
Census,Ray Maker,20,10000,500,653.0,192022077.09730652,113805154.49034052,1.6872880490980298,3754390866.321199,3653343721.327259,1.0276588114072194,499573259.0385647,419297697.91565317,1.1914524251431973
Census,Ray Maker,20,10000,500,680.0,191540063.0837696,115627068.55666795,1.6565330720107052,3709782303.221292,3601329651.945309,1.0301146137003594,397726646.5930799,321715778.1767766,1.2362671450156133
Census,StreamKM++,50,2500,50,7680.0,137415614.82983917,121976339.12201035,1.1265759885807463,3762873554.2103653,3745725065.899579,1.0045781492258743,387927927.9179637,375215082.4472869,1.0338814884192795
Census,StreamKM++,50,2500,50,7880.0,127552613.38735469,112693754.5847956,1.1318516616764123,3692275047.992581,3686537388.4235935,1.0015563817654487,260620855.97978693,250311964.00794926,1.0411841759649583
Census,StreamKM++,50,2500,50,7750.0,132930852.68909669,118312364.51745012,1.1235584144672424,3734874450.0694666,3727786904.5780063,1.0019012743144615,358167210.33526707,346723517.68419826,1.0330052392393294
Census,StreamKM++,50,2500,50,8430.0,131115201.11753033,116061091.80175416,1.1297084930192656,3733130973.7276754,3717453238.6634693,1.004217332151256,271704611.7240212,260465989.0744303,1.0431481388012598
Census,StreamKM++,50,2500,50,7585.0,130401802.5895972,114775501.21145333,1.1361466620769114,3788798674.1809316,3778352176.3590918,1.0027648290403428,289155471.4674542,277526320.00782204,1.041902877749773
Census,StreamKM++,50,2500,50,8382.0,131003555.8050901,116590850.50737311,1.1236178073579242,3746232670.1675787,3730693070.2913337,1.0041653386069178,247228341.64273974,236313828.91419613,1.0461865172203129
Census,StreamKM++,50,2500,50,6989.0,132085495.41025747,117105896.64489585,1.1279149828875379,3762108186.70627,3751615649.6840024,1.0027968048974185,284107243.2473776,273320374.97377723,1.0394660232506825
Census,StreamKM++,50,2500,50,7605.0,135847328.29881868,120551137.4624925,1.126885495718241,3704583822.810277,3686401915.381267,1.0049321554855826,269716781.566711,258467799.92512563,1.0435217912824888
Census,StreamKM++,50,2500,50,7237.0,129818460.78997184,115319926.09613591,1.1257244535671076,3762615718.750705,3753881413.851118,1.002326739695974,266961347.08462626,256249853.23462957,1.0418009755509554
Census,StreamKM++,50,2500,50,7267.0,129928785.14416501,115755172.34845358,1.122444747030786,3993772626.4438496,3991258426.21089,1.0006299266959136,271742854.5210827,261554744.61348212,1.0389521127695704
